Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723714646.0,maschsee_2024_08_15_09_37_26_30_downsampled,52.347613583,9.749657917,52.346972667,9.74977925
1723714766.0,maschsee_2024_08_15_09_39_26_31_downsampled,52.346968733,9.74977775,52.3464614,9.749693567
1723714886.0,maschsee_2024_08_15_09_41_26_32_downsampled,52.346460633,9.749693533,52.3460174,9.74995085
1723715006.0,maschsee_2024_08_15_09_43_26_33_downsampled,52.346016233,9.7499523,52.3458332,9.7499482
1723715126.0,maschsee_2024_08_15_09_45_26_34_downsampled,52.345833683,9.749948467,52.3461303,9.749846417
1723715246.0,maschsee_2024_08_15_09_47_26_35_downsampled,52.3461314,9.7498449,52.346438483,9.749709183
1723715366.0,maschsee_2024_08_15_09_49_26_36_downsampled,52.346439383,9.74970895,52.34653885,9.74929585
1723715486.0,maschsee_2024_08_15_09_51_26_37_downsampled,52.3465382,9.74929415,52.346226067,9.749097483
1723715606.0,maschsee_2024_08_15_09_53_26_38_downsampled,52.346223217,9.749098833,52.346094,9.7496227
1723715726.0,maschsee_2024_08_15_09_55_26_39_downsampled,52.346093983,9.749625433,52.346119467,9.750255983
1723715846.0,maschsee_2024_08_15_09_57_26_40_downsampled,52.34611905,9.750257967,52.3461353,9.7508148
1723715966.0,maschsee_2024_08_15_09_59_26_41_downsampled,52.346137683,9.750819517,52.3462492,9.750620983
1723716086.0,maschsee_2024_08_15_10_01_26_42_downsampled,52.346248933,9.750620717,52.346203833,9.750239683
1723716206.0,maschsee_2024_08_15_10_03_26_43_downsampled,52.346203817,9.750238583,52.346167983,9.749914133
1723716326.0,maschsee_2024_08_15_10_05_26_44_downsampled,52.346167517,9.74991175,52.34596045,9.750022133
1723716446.0,maschsee_2024_08_15_10_07_26_45_downsampled,52.345960683,9.750023733,52.345992933,9.750411383
1723716566.0,maschsee_2024_08_15_10_09_26_46_downsampled,52.345993067,9.7504129,52.3459963,9.750767067
