Timestamp,Latitude,Longitude,VideoTime
1723711145.0,52.353205682999985,9.741280235857143,3.2
1723711146.0,52.353205671235294,9.741280290999999,3.25
1723711148.0,52.353205585,9.7412804368,3.3
1723711149.0,52.35320555,9.741280503578949,3.35
1723711150.0,52.35320554999999,9.741280517000003,3.4
1723711151.0,52.3532055575,9.741280529000003,3.45
1723711152.0,52.3532056074091,9.741280527909094,3.5
1723711154.0,52.35320562710526,9.741280539263157,3.55
1723711155.0,52.353205616999986,9.741280530000001,3.6
1723711156.0,52.353205602294125,9.7412805,3.65
1723711157.0,52.35320556018184,9.741280507727273,3.7
1723711158.0,52.35320501945,9.741280094050001,3.75
1723711159.0,52.35320365074999,9.7412794709,3.8
1723711160.0,52.35320266699999,9.741279783666666,3.85
1723711161.0,52.35320205563635,9.741279227181819,3.9
1723711162.0,52.35320180033333,9.741279217,3.95
1723711164.0,52.353201750000004,9.741279153777779,4.0
1723711165.0,52.353201738450004,9.74127913895,4.05
1723711166.0,52.35320167436364,9.741278980409094,4.1
1723711167.0,52.35320155858823,9.741278489352942,4.15
1723711168.0,52.3532014968125,9.741278183,4.2
1723711170.0,52.35320144319999,9.741278210199999,4.25
1723711171.0,52.35320143840909,9.741278194590906,4.3
1723711172.0,52.35320145000001,9.741278187473688,4.35
1723711173.0,52.35320144405,9.741278188449998,4.4
1723711174.0,52.35320141247369,9.741278172052631,4.45
1723711175.0,52.35320141666668,9.741278205333334,4.5
1723711176.0,52.35320146914286,9.741278288000004,4.55
1723711177.0,52.35320152233333,9.741278383000001,4.6
1723711178.0,52.35320153785714,9.741278387857143,4.65
1723711180.0,52.35320148421053,9.741278345842105,4.7
1723711181.0,52.353201426352946,9.741278293999999,4.75
1723711182.0,52.35320136115789,9.741278278789474,4.8
1723711183.0,52.3532013053125,9.741278287625,4.85
1723711184.0,52.353201324299995,9.741278315499997,4.9
1723711186.0,52.35320503029411,9.741283798058824,4.95
1723711187.0,52.35320787265001,9.7412860184,5.0
1723711188.0,52.353210396277774,9.741289124277777,5.05
1723711189.0,52.35321387305555,9.741294035444444,5.1
1723711191.0,52.35321985005,9.741300019800002,5.15
1723711192.0,52.35322408666667,9.741303276190477,5.2
1723711193.0,52.353227362350005,9.741307320099999,5.25
1723711194.0,52.35323050673333,9.741311473266668,5.3
1723711195.0,52.353233940421056,9.741315277157897,5.35
1723711196.0,52.3532363222381,9.741318343,5.4
1723711197.0,52.353238999157895,9.741320274421053,5.45
1723711199.0,52.353243611055554,9.741323644333335,5.5
1723711200.0,52.353245733437504,9.741326285375001,5.55
1723711201.0,52.35324793417648,9.74132797935294,5.6
1723711202.0,52.3532509573125,9.7413308696875,5.65
1723711203.0,52.35325405464285,9.741333771357143,5.7
1723711204.0,52.353256480499994,9.741334508333331,5.75
1723711205.0,52.35325892777778,9.741336053611109,5.8
1723711206.0,52.353260926809526,9.741339417333334,5.85
1723711207.0,52.35326268094999,9.741342194149999,5.9
1723711208.0,52.35326492357894,9.741345462263155,5.95
1723711210.0,52.35326878495001,9.741351615000003,6.0
1723711211.0,52.353270884375,9.7413549726875,6.05
1723711212.0,52.35327254757143,9.741358041380952,6.1
1723711213.0,52.353273967619046,9.741360058761906,6.15
1723711215.0,52.3532765228421,9.741364960473685,6.2
1723711216.0,52.35327837026316,9.741367441157895,6.25
1723711217.0,52.35328084552632,9.741370453631578,6.3
1723711218.0,52.353282431000004,9.741375021523808,6.35
1723711219.0,52.353284204,9.741378194350002,6.4
1723711220.0,52.35328560080001,9.7413806317,6.45
1723711222.0,52.35328880322727,9.741386044727276,6.5
1723711223.0,52.35329018881817,9.741389184090906,6.55
1723711224.0,52.353292406449995,9.741392069899998,6.6
1723711225.0,52.353293701,9.741394392875002,6.65
1723711226.0,52.35329530168421,9.741397131526316,6.7
1723711227.0,52.35329744909089,9.74139861359091,6.75
1723711228.0,52.35329967842857,9.74140078642857,6.8
1723711229.0,52.353301480294114,9.741402610764704,6.85
1723711230.0,52.35330330986365,9.74140450309091,6.9
1723711232.0,52.35330612877778,9.741408649111113,6.95
1723711233.0,52.353307487894746,9.74141100094737,7.0
1723711234.0,52.35330900485,9.741413131700003,7.05
1723711235.0,52.35331034984211,9.741415607947367,7.1
1723711236.0,52.353312075285714,9.741417214238098,7.15
1723711237.0,52.353313853266656,9.74142096006667,7.2
1723711239.0,52.353316569849994,9.7414258483,7.25
1723711240.0,52.35331784468422,9.741427949315787,7.3
1723711241.0,52.35331952245,9.7414300284,7.35
1723711242.0,52.353321163157894,9.74143140905263,7.4
1723711243.0,52.353323008,9.741433406210527,7.45
1723711244.0,52.353323925090905,9.741436347045452,7.5
1723711245.0,52.35332505963636,9.741439122045454,7.55
1723711246.0,52.353326516789465,9.741440989368419,7.6
1723711247.0,52.35332785831818,9.741442378000002,7.65
1723711248.0,52.353329179000006,9.741445150894734,7.7
1723711249.0,52.353331080909086,9.741447130454544,7.75
1723711250.0,52.3533326781,9.741448138400003,7.8
1723711252.0,52.35333582978947,9.741450747578948,7.85
1723711253.0,52.35333730336842,9.741451289421052,7.9
1723711254.0,52.35333751231578,9.741450975421055,7.95
1723711255.0,52.353338902571416,9.741452941714286,8.0
1723711256.0,52.35334002446666,9.741454551133334,8.05
1723711257.0,52.35334106104762,9.741456856238093,8.1
1723711258.0,52.353342058590904,9.741459978954547,8.15
1723711259.0,52.353342186789476,9.741463696526315,8.2
1723711261.0,52.353344542636364,9.741468465181818,8.25
1723711262.0,52.35334513631819,9.741469899318183,8.3
1723711263.0,52.35334626666666,9.74146826342857,8.35
1723711264.0,52.35334785013637,9.741469905181818,8.4
1723711265.0,52.353349317600006,9.741469939099998,8.45
1723711267.0,52.3533531134,9.741473813500003,8.5
1723711268.0,52.353355655523806,9.741476530857145,8.55
1723711270.0,52.35335883922728,9.741478603136365,8.6
1723711271.0,52.35336127354546,9.741480808454545,8.65
1723711272.0,52.3533624145,9.741481162374999,8.7
1723711273.0,52.353363631666674,9.741480664428574,8.75
1723711274.0,52.353364612666674,9.74148239442857,8.8
1723711275.0,52.3533656046,9.741483096533333,8.85
1723711276.0,52.3533658511,9.741483130849998,8.9
1723711277.0,52.3533689000625,9.741480737500002,8.95
1723711279.0,52.35337272244445,9.741481725,9.0
1723711280.0,52.35337495436841,9.74148346210526,9.05
1723711281.0,52.35337425305882,9.741482718588234,9.1
1723711282.0,52.3533731195,9.741482237454543,9.15
1723711283.0,52.353373229249996,9.7414820867,9.2
1723711284.0,52.353373356473675,9.741482207736839,9.25
1723711285.0,52.353373495526306,9.741482392315792,9.3
1723711286.0,52.3533735252353,9.741482361764707,9.35
1723711287.0,52.35337415095,9.7414823609,9.4
1723711289.0,52.35337573331819,9.741482410181819,9.45
1723711290.0,52.35337642736842,9.741479781842106,9.5
1723711291.0,52.35337627577778,9.741481574833333,9.55
1723711292.0,52.35337753904762,9.741484355571426,9.6
1723711293.0,52.35337893244999,9.741484624450003,9.65
1723711294.0,52.35338024415,9.7414874557,9.7
1723711295.0,52.35338300433333,9.741489469800001,9.75
1723711297.0,52.35338700244999,9.74148609365,9.8
1723711298.0,52.35338764995,9.741486886999999,9.85
1723711299.0,52.353387893176475,9.741486879117648,9.9
1723711300.0,52.35338998513637,9.741486446181819,9.95
1723711301.0,52.35339229149999,9.741485837772727,10.0
1723711303.0,52.353393875315795,9.741484391210527,10.05
1723711304.0,52.35339580084211,9.741484012315789,10.1
1723711305.0,52.353397257318186,9.741485290136364,10.15
1723711306.0,52.353398524619045,9.741483396904759,10.2
1723711307.0,52.3533989405625,9.7414811885625,10.25
1723711308.0,52.35340045905556,9.741479775055556,10.3
1723711309.0,52.35340151064705,9.741480258764707,10.35
1723711311.0,52.35340147431579,9.741480202684212,10.4
1723711312.0,52.35340207995,9.741480548449998,10.45
1723711313.0,52.353403422863636,9.741482216681819,10.5
1723711314.0,52.3534034635625,9.7414848865,10.55
1723711315.0,52.35340339709525,9.74148737704762,10.6
1723711316.0,52.35340811033333,9.741496208666666,10.65
1723711317.0,52.35341295136364,9.741507649954544,10.7
1723711318.0,52.3534183889,9.741519574250002,10.75
1723711320.0,52.35342932047059,9.741553055764705,10.8
1723711321.0,52.3534327095625,9.7415725624375,10.85
1723711322.0,52.353434641611116,9.741592874166665,10.9
1723711324.0,52.3534318555,9.741631321222222,10.95
1723711325.0,52.35342930764707,9.741647120647059,11.0
1723711326.0,52.35342564794117,9.741662028352943,11.05
1723711327.0,52.353422433473675,9.741674428,11.1
1723711328.0,52.35342167741177,9.741682289,11.15
1723711329.0,52.35342098641176,9.741685594941176,11.2
1723711331.0,52.353420001111104,9.741678780666668,11.25
1723711332.0,52.353419458375,9.741668661312499,11.3
1723711333.0,52.35341903331818,9.741654964318181,11.35
1723711334.0,52.35341954700001,9.741640923500002,11.4
1723711335.0,52.353420363944444,9.741627644500001,11.45
1723711336.0,52.3534218142381,9.741614618285716,11.5
1723711338.0,52.353425825000016,9.74158263940909,11.55
1723711339.0,52.35342833605882,9.74156466164706,11.6
1723711340.0,52.35343365275,9.741544084666666,11.65
1723711341.0,52.353438741285714,9.741524349380954,11.7
1723711342.0,52.35344548638096,9.741503136714288,11.75
1723711343.0,52.3534529185,9.741484308166667,11.8
1723711344.0,52.353463168,9.741465052142857,11.85
1723711345.0,52.35347243333333,9.741448824833334,11.9
1723711346.0,52.35348575388235,9.741430953058824,11.95
1723711347.0,52.353497268625,9.7414145698125,12.0
1723711348.0,52.35351054444444,9.741398659277776,12.05
1723711349.0,52.353523746117645,9.741383804941178,12.1
1723711351.0,52.35355075721052,9.741358494052628,12.15
1723711352.0,52.353566351666665,9.741343582380955,12.2
1723711353.0,52.3535806383,9.741332389899998,12.25
1723711354.0,52.353595255136355,9.741319847272726,12.3
1723711355.0,52.353609908318184,9.741306680363634,12.35
1723711356.0,52.35362392144444,9.741294843444443,12.4
1723711357.0,52.35363847075,9.741284054100001,12.45
1723711358.0,52.35365456964706,9.74127192652941,12.5
1723711360.0,52.353683446857154,9.741245650714285,12.55
1723711361.0,52.35369767376191,9.741231685809524,12.6
1723711362.0,52.3537103041875,9.7412201783125,12.65
1723711363.0,52.3537262178125,9.741207846999998,12.7
1723711364.0,52.353740773076915,9.741197392307694,12.75
1723711365.0,52.353755667625,9.741189853937499,12.8
1723711366.0,52.353771192857145,9.741178930190477,12.85
1723711367.0,52.353787029681804,9.741171022227272,12.9
1723711369.0,52.3538185875625,9.741156564562498,12.95
1723711370.0,52.35383448526316,9.741150092894737,13.0
1723711371.0,52.35384963752632,9.74114387173684,13.05
1723711372.0,52.353864403299994,9.74113904235,13.1
1723711374.0,52.3538886127619,9.741129953761904,13.15
1723711375.0,52.35390088345455,9.741124171,13.2
1723711376.0,52.35391268269999,9.741118000799998,13.25
1723711377.0,52.35392499649999,9.741112665666666,13.3
1723711378.0,52.35393599926316,9.741107196421055,13.35
1723711379.0,52.3539477888,9.741101566733334,13.4
1723711380.0,52.35395899041177,9.741095017411764,13.45
1723711381.0,52.353969430899994,9.741088505050001,13.5
1723711382.0,52.3539804183,9.741082644050001,13.55
1723711383.0,52.353992468190484,9.74107634352381,13.6
1723711384.0,52.3540037758125,9.741069626,13.65
1723711386.0,52.35402458554547,9.741058325545456,13.7
1723711387.0,52.354035800058824,9.741051608588235,13.75
1723711388.0,52.35404463245,9.7410459941,13.8
1723711389.0,52.3540545339,9.741040221,13.85
1723711390.0,52.35406679361112,9.741035389944445,13.9
1723711391.0,52.35407684375,9.741030345687502,13.95
1723711392.0,52.35408863136841,9.74102433763158,14.0
1723711394.0,52.35410889711765,9.741014576588235,14.05
1723711395.0,52.35411945352632,9.741009384263156,14.1
1723711396.0,52.354129588866684,9.741004528,14.15
1723711397.0,52.35414046588889,9.74099924738889,14.2
1723711398.0,52.354151111421054,9.740994831631582,14.25
1723711399.0,52.3541613752,9.740989168199999,14.3
1723711400.0,52.354171676700005,9.740983930799997,14.35
1723711401.0,52.35418248985,9.740980078249999,14.4
1723711403.0,52.35420579299999,9.740976680684211,14.45
1723711404.0,52.35421623428571,9.740975412666666,14.5
1723711405.0,52.35422741281818,9.740974578818184,14.55
1723711406.0,52.35423837220001,9.740973705333335,14.6
1723711407.0,52.354249603136374,9.740973408454547,14.65
1723711408.0,52.354260360095246,9.74097260861905,14.7
1723711409.0,52.354271078428575,9.74097109857143,14.75
1723711410.0,52.35428212747059,9.740969572411766,14.8
1723711412.0,52.35430083641176,9.740964064588235,14.85
1723711413.0,52.35431024268421,9.740960231631579,14.9
1723711414.0,52.3543191918,9.7409555274,14.95
1723711415.0,52.35432905973685,9.740951413105265,15.0
1723711417.0,52.35434706981249,9.7409412740625,15.05
1723711418.0,52.35435749340001,9.740937018733336,15.1
1723711419.0,52.35436761242105,9.740932379842105,15.15
1723711420.0,52.354377123166664,9.740927900055558,15.2
1723711421.0,52.354388082523805,9.74092398790476,15.25
1723711422.0,52.3543973647647,9.740919961882353,15.3
1723711424.0,52.35441900095001,9.740912068350001,15.35
1723711425.0,52.35442864821052,9.74090967694737,15.4
1723711426.0,52.35443923494999,9.740906913299998,15.45
1723711427.0,52.354449123,9.7409038626875,15.5
1723711428.0,52.35445888571429,9.74090122214286,15.55
1723711429.0,52.35446902645453,9.740898636272725,15.6
1723711431.0,52.35449001226317,9.74089404831579,15.65
1723711432.0,52.35450016204545,9.74089149390909,15.7
1723711433.0,52.354509596549995,9.740888915749997,15.75
1723711434.0,52.35451901594736,9.740886362894736,15.8
1723711435.0,52.35453016090475,9.740883030190474,15.85
1723711436.0,52.354540443299996,9.740879652550003,15.9
1723711437.0,52.35455052747369,9.740875862210528,15.95
1723711438.0,52.35456081958824,9.740872053058823,16.0
1723711439.0,52.35457067972729,9.740868020363637,16.05
1723711440.0,52.35458085480952,9.740863115095241,16.1
1723711442.0,52.35460085233334,9.740852892000001,16.15
1723711443.0,52.35461057628572,9.740847298666669,16.2
1723711444.0,52.35462033413638,9.74084157259091,16.25
1723711445.0,52.35463021822728,9.740835811409092,16.3
1723711446.0,52.35464029536841,9.74082874036842,16.35
1723711447.0,52.35464977776191,9.740821662666665,16.4
1723711448.0,52.35465903233333,9.740814833333335,16.45
1723711450.0,52.354678138687504,9.7408021219375,16.5
1723711451.0,52.354689061888884,9.740795069222221,16.55
1723711452.0,52.354699228722225,9.740788688944443,16.6
1723711453.0,52.354708982352946,9.740782166764705,16.65
1723711455.0,52.35472792105264,9.740765855421051,16.7
1723711456.0,52.35473744917647,9.740756736294118,16.75
1723711457.0,52.35474595294444,9.740748431555556,16.8
1723711458.0,52.354754962857136,9.740740582666666,16.85
1723711459.0,52.354764823950006,9.740731257600002,16.9
1723711461.0,52.35478329822221,9.740713925833335,16.95
1723711462.0,52.354792426263145,9.74070423,17.0
1723711463.0,52.35480124927273,9.740695470545456,17.05
1723711464.0,52.35481029810526,9.740684679631578,17.1
1723711465.0,52.35481873766667,9.7406751502,17.15
1723711466.0,52.35482822385713,9.740664363619048,17.2
1723711467.0,52.35483697915,9.74065494245,17.25
1723711468.0,52.354845895050005,9.74064597275,17.3
1723711469.0,52.35485525558824,9.740636596058824,17.35
1723711470.0,52.35486424776191,9.740627959761905,17.4
1723711472.0,52.35488285383333,9.740613203722223,17.45
1723711473.0,52.35489345283332,9.740605679166666,17.5
1723711474.0,52.35490333862499,9.740600149999999,17.55
1723711475.0,52.354912901105266,9.740595265842105,17.6
1723711476.0,52.354923294736835,9.74059172094737,17.65
1723711477.0,52.35493375677272,9.74058817481818,17.7
1723711479.0,52.35495429033333,9.740583806904764,17.75
1723711480.0,52.3549651875,9.7405811071875,17.8
1723711481.0,52.3549757689091,9.740578290181817,17.85
1723711482.0,52.354986579238094,9.740575245952382,17.9
1723711483.0,52.35499639463635,9.74057284931818,17.95
1723711484.0,52.35500680235,9.740569764049997,18.0
1723711486.0,52.35502615245,9.740564256450002,18.05
1723711487.0,52.3550360445,9.740562044333332,18.1
1723711488.0,52.35504620495,9.74055944765,18.15
1723711489.0,52.35505668922727,9.740557035499998,18.2
1723711490.0,52.35506729425,9.7405544801,18.25
1723711491.0,52.35507823490476,9.740551002333332,18.3
1723711492.0,52.355087532375,9.7405486814375,18.35
1723711493.0,52.35509861357142,9.740546576142856,18.4
1723711494.0,52.35510903400001,9.74054270566667,18.45
1723711496.0,52.35512920540909,9.740533478818184,18.5
1723711497.0,52.35513903414286,9.740530025619048,18.55
1723711498.0,52.35514971566667,9.740526567611111,18.6
1723711499.0,52.3551593801,9.740522789,18.65
1723711500.0,52.35516871314285,9.740519148857143,18.7
1723711501.0,52.355178013285716,9.740515224071428,18.75
1723711502.0,52.355189343350006,9.740509176099998,18.8
1723711503.0,52.355198340210535,9.740504278999998,18.85
1723711504.0,52.355208298875,9.7404985750625,18.9
1723711506.0,52.355228437142856,9.740486181666668,18.95
1723711507.0,52.355238362250006,9.7404806425,19.0
1723711508.0,52.355248015181814,9.740474667409089,19.05
1723711510.0,52.35526692541176,9.740461055058823,19.1
1723711511.0,52.355276702736845,9.740453700894735,19.15
1723711512.0,52.355285701055564,9.740445894388888,19.2
1723711513.0,52.355295249947375,9.74043795957895,19.25
1723711515.0,52.355313589375,9.740424487375,19.3
1723711516.0,52.355323373999994,9.740416763,19.35
1723711517.0,52.355331913300006,9.7404092601,19.4
1723711518.0,52.355340965190486,9.74040199757143,19.45
1723711520.0,52.35535883013334,9.740386322466664,19.5
1723711521.0,52.355367040428575,9.740379051285714,19.55
1723711522.0,52.35537670461112,9.740370486888887,19.6
1723711523.0,52.3553852625,9.7403634919,19.65
1723711524.0,52.35539440228571,9.740355189619047,19.7
1723711525.0,52.35540282229999,9.74034816245,19.75
1723711526.0,52.35541108633333,9.740340805333334,19.8
1723711528.0,52.355429707363626,9.740325822,19.85
1723711529.0,52.355438486800004,9.740318212250001,19.9
1723711530.0,52.355446945842104,9.740311207999998,19.95
1723711531.0,52.35545708773334,9.740303279066667,20.0
1723711532.0,52.35546622415001,9.740295586650001,20.05
1723711533.0,52.35547539395455,9.740287758545456,20.1
1723711534.0,52.355484564049995,9.740279640599997,20.15
1723711536.0,52.35550299554546,9.740265209181816,20.2
1723711537.0,52.35551221499999,9.74025868652381,20.25
1723711538.0,52.3555208017,9.740251695700001,20.3
1723711539.0,52.35552945827778,9.740244525888889,20.35
1723711540.0,52.355538560333336,9.740236771388888,20.4
1723711541.0,52.35554798040908,9.7402295145,20.45
1723711542.0,52.35555721922222,9.740222409277777,20.5
1723711543.0,52.35556721213636,9.740215712863634,20.55
1723711544.0,52.35557699900001,9.740209485894738,20.6
1723711545.0,52.355587074099994,9.740201274300002,20.65
1723711547.0,52.35560653723809,9.740189549904764,20.7
1723711548.0,52.35561610913635,9.740183487272729,20.75
1723711549.0,52.35562509540909,9.74017809309091,20.8
1723711550.0,52.35563428859091,9.740172482636362,20.85
1723711551.0,52.355644337449995,9.740166185849999,20.9
1723711552.0,52.35565398104546,9.740160516545455,20.95
1723711553.0,52.35566330714286,9.740155704809526,21.0
1723711554.0,52.35567254690477,9.740150280714287,21.05
1723711555.0,52.35568217636362,9.740145400772725,21.1
1723711556.0,52.35569176095,9.740140535999998,21.15
1723711557.0,52.35570128104546,9.740136186545454,21.2
1723711559.0,52.355720953769236,9.74013055523077,21.25
1723711560.0,52.35573032881818,9.740127540636365,21.3
1723711561.0,52.355740358363626,9.740124171954546,21.35
1723711562.0,52.35575000615789,9.740121265105262,21.4
1723711563.0,52.355759312299995,9.740118376500003,21.45
1723711564.0,52.35576911043749,9.740115169812501,21.5
1723711565.0,52.35577853866668,9.740110971333335,21.55
1723711566.0,52.355787629727274,9.740107679681817,21.6
1723711568.0,52.35580602854546,9.740100868909092,21.65
1723711569.0,52.355815660100006,9.740096346599998,21.7
1723711570.0,52.35582575161906,9.740091391857144,21.75
1723711571.0,52.3558355018,9.740086937749997,21.8
1723711572.0,52.35584389994999,9.74008327335,21.85
1723711573.0,52.355852962368424,9.740078316736842,21.9
1723711574.0,52.355861783142856,9.740073142857142,21.95
1723711576.0,52.355878734533334,9.740060221133335,22.0
1723711577.0,52.35588888068421,9.740051164368419,22.05
1723711578.0,52.35589652070588,9.740043916764705,22.1
1723711579.0,52.3559053635,9.7400349115625,22.15
1723711580.0,52.35591330255555,9.740026043444447,22.2
1723711581.0,52.35592134763636,9.740017174863636,22.25
1723711582.0,52.35592957585,9.740008776649999,22.3
1723711584.0,52.35594584905,9.739991806599999,22.35
1723711585.0,52.35595381388235,9.73998441552941,22.4
1723711586.0,52.355961972095244,9.739976841952382,22.45
1723711587.0,52.3559690468125,9.739969924,22.5
1723711588.0,52.35597667984211,9.739961464894735,22.55
1723711590.0,52.35599421877273,9.739945623636364,22.6
1723711591.0,52.35600210435,9.739937139100002,22.65
1723711592.0,52.356010551888886,9.739928331277778,22.7
1723711593.0,52.356019028571424,9.739919316047619,22.75
1723711594.0,52.35602614649999,9.739911726599999,22.8
1723711595.0,52.356034872125,9.73990234575,22.85
1723711596.0,52.356042808272726,9.739893960636364,22.9
1723711597.0,52.35605108245455,9.739887008818185,22.95
1723711598.0,52.35605917905,9.739880248950001,23.0
1723711599.0,52.356068447,9.739872574124998,23.05
1723711600.0,52.3560764397619,9.739866600809524,23.1
1723711602.0,52.356095712368415,9.739855375473685,23.15
1723711603.0,52.35610413716666,9.73985059727778,23.2
1723711605.0,52.35612153576191,9.739840613714282,23.25
1723711606.0,52.35613039873333,9.739835220066663,23.3
1723711607.0,52.356139573,9.739831299952382,23.35
1723711608.0,52.356148043666664,9.7398279435,23.4
1723711609.0,52.35615893707143,9.739824778714285,23.45
1723711611.0,52.35617728494999,9.739816833549998,23.5
1723711612.0,52.35618781947369,9.739812121052632,23.55
1723711613.0,52.35619728905,9.7398078332,23.6
1723711614.0,52.35620608994444,9.73980482333333,23.65
1723711615.0,52.356216507444444,9.73980210761111,23.7
1723711617.0,52.356235164809526,9.739792815047618,23.75
1723711618.0,52.35624444825,9.73978901755,23.8
1723711619.0,52.35625364609525,9.739783830904761,23.85
1723711620.0,52.35626262418182,9.739779585545454,23.9
1723711621.0,52.356273164285724,9.739775294523813,23.95
1723711622.0,52.356283244909086,9.739770794909091,24.0
1723711623.0,52.35629292286364,9.739765740045454,24.05
1723711624.0,52.356302037499994,9.7397612107,24.1
1723711626.0,52.356321153636365,9.739750341818187,24.15
1723711627.0,52.356330183349996,9.739746082550003,24.2
1723711628.0,52.35633980572223,9.739741727833334,24.25
1723711629.0,52.35634858127273,9.739737967499998,24.3
1723711630.0,52.35635674993332,9.739735455333335,24.35
1723711631.0,52.35636583540907,9.739732686954545,24.4
1723711632.0,52.35637532505555,9.739729086944445,24.45
1723711633.0,52.35638410582354,9.739724435294118,24.5
1723711634.0,52.35639419394737,9.739719869263157,24.55
1723711635.0,52.35640239642105,9.739715893736843,24.6
1723711636.0,52.3564111365,9.7397119458,24.65
1723711638.0,52.35642971836843,9.739706950947367,24.7
1723711639.0,52.35644033490476,9.739703984095236,24.75
1723711640.0,52.356449040625,9.73970092575,24.8
1723711641.0,52.356460315904755,9.739696550904759,24.85
1723711643.0,52.35647677066667,9.739691752428573,24.9
1723711644.0,52.35648653161111,9.739686807388889,24.95
1723711645.0,52.35649617486362,9.739682417454544,25.0
1723711646.0,52.35650506784616,9.739678157846155,25.05
1723711647.0,52.35651498823809,9.739673474571427,25.1
1723711649.0,52.35653256257144,9.739663154523809,25.15
1723711650.0,52.356541394000004,9.739657804636362,25.2
1723711651.0,52.35655025845,9.739651645800002,25.25
1723711652.0,52.356559370157896,9.73964425805263,25.3
1723711653.0,52.3565685442,9.7396361126,25.35
1723711655.0,52.35658701886667,9.739623637866668,25.4
1723711656.0,52.35659529605,9.73961672325,25.45
1723711657.0,52.356603404714285,9.739610055428571,25.5
1723711658.0,52.35661189347619,9.739603011809525,25.55
1723711659.0,52.35662022255,9.739595464949998,25.6
1723711660.0,52.356628935,9.739588909136364,25.65
1723711661.0,52.35663774327274,9.739581983272727,25.7
1723711662.0,52.35664606009999,9.739575349200003,25.75
1723711664.0,52.356662654999994,9.73956293915,25.8
1723711665.0,52.356670258499996,9.739554900818181,25.85
1723711667.0,52.35668623414999,9.7395416608,25.9
1723711668.0,52.35669582357142,9.739533689619046,25.95
1723711669.0,52.356704616047615,9.739525928619049,26.0
1723711670.0,52.35671323414999,9.739518326699999,26.05
1723711671.0,52.35672161514286,9.739513769761905,26.1
